CustomerID,Recency,Frequency,Monetary,Segment_Raw,Segment
15054,12,2,302.1,0,Regular Customers
15057,275,2,1489.5,1,At Risk / Lost
15058,25,11,2124.99,0,Regular Customers
15059,41,9,1337.72,0,Regular Customers
15060,8,4,303.09000000000003,0,Regular Customers
15061,4,48,54534.14,3,Loyal Customers
15062,71,4,987.86,0,Regular Customers
15063,213,1,370.8,1,At Risk / Lost
15065,38,4,3158.13,0,Regular Customers
15066,53,1,893.59,0,Regular Customers
15067,78,3,1744.76,0,Regular Customers
15068,46,2,553.36,0,Regular Customers
15069,179,1,1109.53,1,At Risk / Lost
15070,373,1,106.2,1,At Risk / Lost
15071,94,2,982.07,0,Regular Customers
15073,10,3,1043.41,0,Regular Customers
15074,105,1,748.87,0,Regular Customers
15075,78,1,773.03,0,Regular Customers
15076,173,1,880.85,1,At Risk / Lost
15078,7,32,9743.11,3,Loyal Customers
15079,213,4,895.61,1,At Risk / Lost
15081,22,5,504.8,0,Regular Customers
15083,257,1,88.2,1,At Risk / Lost
15087,282,1,306.94,1,At Risk / Lost
15088,21,2,1160.07,0,Regular Customers
15089,10,6,2420.84,0,Regular Customers
15090,308,1,381.32,1,At Risk / Lost
15091,68,1,480.71,0,Regular Customers
15092,215,2,457.81,1,At Risk / Lost
15093,18,6,4597.02,0,Regular Customers
15095,104,4,1370.6,0,Regular Customers
15096,43,1,219.39,0,Regular Customers
15097,4,1,248.08,0,Regular Customers
15098,182,3,39916.5,3,Loyal Customers
15099,84,1,410.48,0,Regular Customers
15100,334,3,876.0,1,At Risk / Lost
15101,9,2,317.53000000000003,0,Regular Customers
15103,31,2,703.36,0,Regular Customers
15104,197,2,1027.44,1,At Risk / Lost
15105,18,7,2298.93,0,Regular Customers
15106,18,5,1422.52,0,Regular Customers
15107,311,6,319.5,1,At Risk / Lost
15108,142,4,1300.25,0,Regular Customers
15109,246,1,484.95,1,At Risk / Lost
15110,24,4,996.1,0,Regular Customers
15111,29,3,1567.48,0,Regular Customers
15113,10,3,3609.33,0,Regular Customers
15114,30,10,2760.56,0,Regular Customers
15115,18,1,340.11,0,Regular Customers
15116,18,4,1352.75,0,Regular Customers
15117,15,5,1551.78,0,Regular Customers
15118,134,1,244.8,0,Regular Customers
15119,246,1,266.4,1,At Risk / Lost
15120,134,1,358.82,0,Regular Customers
15121,50,2,457.72,0,Regular Customers
15122,114,3,1633.78,0,Regular Customers
15123,7,2,2199.31,0,Regular Customers
15124,23,2,184.19,0,Regular Customers
15125,25,15,11528.48,3,Loyal Customers
15127,66,1,406.53,0,Regular Customers
15128,60,4,1471.0,0,Regular Customers
15129,50,11,3447.4,0,Regular Customers
15130,170,1,330.11,1,At Risk / Lost
15132,18,5,977.93,0,Regular Customers
15133,128,3,982.42,0,Regular Customers
15134,15,8,1387.99,0,Regular Customers
15135,239,1,139.05,1,At Risk / Lost
15136,3,4,1286.7,0,Regular Customers
15139,240,2,178.96,1,At Risk / Lost
15140,52,7,2354.25,0,Regular Customers
15142,46,1,498.74,0,Regular Customers
15143,226,1,259.45,1,At Risk / Lost
15144,8,17,6580.4400000000005,3,Loyal Customers
15145,4,4,1194.73,0,Regular Customers
15146,165,2,1327.16,1,At Risk / Lost
15147,240,1,623.5,1,At Risk / Lost
15148,11,1,301.29,0,Regular Customers
15149,134,1,520.8000000000001,0,Regular Customers
15150,17,10,5314.47,0,Regular Customers
15152,10,13,4745.69,0,Regular Customers
15153,31,1,329.25,0,Regular Customers
15154,75,1,296.42,0,Regular Customers
15156,1,3,961.49,0,Regular Customers
15157,4,3,1936.07,0,Regular Customers
15158,45,1,401.4,0,Regular Customers
15159,2,30,18641.01,3,Loyal Customers
15160,357,1,158.16,1,At Risk / Lost
15163,18,2,304.47,0,Regular Customers
15164,69,3,843.05,0,Regular Customers
15165,373,1,487.75,1,At Risk / Lost
15167,321,1,163.0,1,At Risk / Lost
15168,26,1,106.56,0,Regular Customers
15171,331,1,1289.5,1,At Risk / Lost
15172,9,5,1624.05,0,Regular Customers
15174,323,1,135.75,1,At Risk / Lost
15175,72,1,224.14,0,Regular Customers
15178,260,1,40.5,1,At Risk / Lost
15179,18,5,2206.9500000000003,0,Regular Customers
15180,367,1,87.5,1,At Risk / Lost
15181,66,3,689.48,0,Regular Customers
15182,154,2,622.85,1,At Risk / Lost
15184,29,2,406.76,0,Regular Customers
15185,70,1,310.62,0,Regular Customers
15186,14,2,411.41,0,Regular Customers
15187,2,16,4777.18,3,Loyal Customers
15189,1,41,16225.39,3,Loyal Customers
15192,120,3,1044.32,0,Regular Customers
15193,61,1,499.32,0,Regular Customers
15194,3,15,7616.53,3,Loyal Customers
15195,3,1,3861.0,0,Regular Customers
15197,11,3,1079.61,0,Regular Customers
15198,92,2,193.64,0,Regular Customers
15199,59,4,1268.7,0,Regular Customers
15201,87,5,1236.54,0,Regular Customers
15203,26,6,1827.8,0,Regular Customers
15204,357,1,316.58,1,At Risk / Lost
15205,85,2,653.24,0,Regular Customers
15206,10,4,420.3,0,Regular Customers
15208,1,5,870.12,0,Regular Customers
15210,225,1,331.18,1,At Risk / Lost
15211,60,2,894.4100000000001,0,Regular Customers
15212,241,1,101.8,1,At Risk / Lost
15213,319,2,328.35,1,At Risk / Lost
15214,2,8,1661.44,0,Regular Customers
15215,47,3,734.94,0,Regular Customers
15216,88,1,96.6,0,Regular Customers
15218,11,11,5756.89,0,Regular Customers
15219,176,1,305.75,1,At Risk / Lost
15220,52,6,1778.96,0,Regular Customers
15221,366,1,403.25,1,At Risk / Lost
15222,319,1,585.0,1,At Risk / Lost
15223,226,2,755.75,1,At Risk / Lost
15224,358,2,322.08,1,At Risk / Lost
15225,234,1,409.4,1,At Risk / Lost
15226,311,1,154.41,1,At Risk / Lost
15227,37,5,1219.4,0,Regular Customers
15228,66,4,3386.71,0,Regular Customers
15230,239,2,429.6,1,At Risk / Lost
15232,113,2,612.06,0,Regular Customers
15234,277,1,197.0,1,At Risk / Lost
15235,218,12,2247.51,1,At Risk / Lost
15236,299,1,321.05,1,At Risk / Lost
15237,2,4,1412.32,0,Regular Customers
15238,29,3,1071.99,0,Regular Customers
15239,10,2,780.59,0,Regular Customers
15240,45,5,1706.57,0,Regular Customers
15241,67,8,1756.44,0,Regular Customers
15243,74,1,316.68,0,Regular Customers
15244,65,2,631.57,0,Regular Customers
15245,134,3,2515.84,0,Regular Customers
15246,238,2,514.15,1,At Risk / Lost
15247,122,1,356.0,0,Regular Customers
15249,32,13,6688.46,0,Regular Customers
15251,9,11,10484.99,0,Regular Customers
15252,36,2,740.78,0,Regular Customers
15253,16,5,918.2,0,Regular Customers
15254,127,1,300.36,0,Regular Customers
15255,67,1,890.85,0,Regular Customers
15256,149,1,98.45,1,At Risk / Lost
15257,283,1,317.15,1,At Risk / Lost
15258,169,2,623.16,1,At Risk / Lost
15260,100,7,1810.77,0,Regular Customers
15261,135,1,254.82,0,Regular Customers
15262,324,1,178.95000000000002,1,At Risk / Lost
15263,107,1,156.51,0,Regular Customers
15264,64,1,393.74,0,Regular Customers
15265,151,2,1506.12,1,At Risk / Lost
15266,338,1,119.3,1,At Risk / Lost
15267,22,5,1717.36,0,Regular Customers
15269,24,1,408.8,0,Regular Customers
15270,16,7,2379.49,0,Regular Customers
15271,7,15,2507.07,3,Loyal Customers
15272,57,2,721.94,0,Regular Customers
15274,4,2,716.57,0,Regular Customers
15275,38,1,615.14,0,Regular Customers
15276,66,1,135.31,0,Regular Customers
15277,47,1,255.9,0,Regular Customers
15279,355,1,290.51,1,At Risk / Lost
15280,172,1,113.12,1,At Risk / Lost
15281,59,9,2332.15,0,Regular Customers
15286,50,1,240.55,0,Regular Customers
15287,22,2,486.69,0,Regular Customers
15288,43,5,2306.52,0,Regular Customers
15289,29,3,939.78,0,Regular Customers
15290,5,18,7943.22,3,Loyal Customers
15291,26,15,4668.3,3,Loyal Customers
15292,201,1,180.94,1,At Risk / Lost
15296,51,6,3672.86,0,Regular Customers
15297,10,3,641.94,0,Regular Customers
15298,2,12,4799.9,0,Regular Customers
15299,67,7,4507.01,0,Regular Customers
15300,64,1,496.44,0,Regular Customers
15301,51,12,5070.35,0,Regular Customers
15303,290,1,574.02,1,At Risk / Lost
15304,61,8,694.4,0,Regular Customers
15306,64,3,1174.35,0,Regular Customers
15307,96,1,205.3,0,Regular Customers
15308,274,1,310.47,1,At Risk / Lost
15311,1,91,60767.9,2,Champions
15312,75,4,924.85,0,Regular Customers
15313,110,1,52.0,0,Regular Customers
15314,199,1,327.97,1,At Risk / Lost
15315,64,2,570.5,0,Regular Customers
15316,327,1,165.0,1,At Risk / Lost
15318,4,1,312.62,0,Regular Customers
15319,284,1,204.5,1,At Risk / Lost
15320,44,1,267.13,0,Regular Customers
15321,71,3,2748.31,0,Regular Customers
15322,86,1,679.68,0,Regular Customers
15325,104,1,162.29,0,Regular Customers
15326,334,1,311.71,1,At Risk / Lost
15327,53,1,208.75,0,Regular Customers
15329,39,3,1049.7,0,Regular Customers
15330,32,2,714.9599999999999,0,Regular Customers
15332,366,4,1661.06,1,At Risk / Lost
15333,208,1,1028.56,1,At Risk / Lost
15334,157,3,351.67,1,At Risk / Lost
15335,54,1,173.97,0,Regular Customers
15339,66,2,574.07,0,Regular Customers
15341,81,1,2020.52,0,Regular Customers
15342,130,1,406.09,0,Regular Customers
15343,87,1,364.5,0,Regular Customers
15344,1,3,563.94,0,Regular Customers
15345,46,1,393.54,0,Regular Customers
15346,333,1,252.42,1,At Risk / Lost
15347,366,1,201.6,1,At Risk / Lost
15348,72,1,158.04,0,Regular Customers
15349,158,2,473.81,1,At Risk / Lost
15350,373,1,115.65,1,At Risk / Lost
15351,12,7,1960.11,0,Regular Customers
15353,255,2,777.02,1,At Risk / Lost
15355,29,2,277.05,0,Regular Customers
15356,31,10,2766.5,0,Regular Customers
15358,5,22,8347.2,3,Loyal Customers
15360,40,1,427.93,0,Regular Customers
15361,362,1,418.92,1,At Risk / Lost
15363,373,1,326.0,1,At Risk / Lost
15364,96,2,913.19,0,Regular Customers
15365,26,7,2314.32,0,Regular Customers
15366,75,2,602.51,0,Regular Customers
15367,57,4,1877.59,0,Regular Customers
15368,21,1,446.94000000000005,0,Regular Customers
15370,41,7,2386.05,0,Regular Customers
15372,137,1,2007.4,0,Regular Customers
15373,8,12,2415.91,0,Regular Customers
15374,129,1,168.0,0,Regular Customers
15376,40,3,1233.36,0,Regular Customers
15379,169,7,3703.29,1,At Risk / Lost
15380,9,5,1690.26,0,Regular Customers
15381,214,2,596.85,1,At Risk / Lost
15382,15,6,5955.71,0,Regular Customers
15384,170,2,642.41,1,At Risk / Lost
15385,40,1,316.88,0,Regular Customers
15386,186,1,394.14,1,At Risk / Lost
15388,270,1,140.54,1,At Risk / Lost
15389,172,1,500.0,1,At Risk / Lost
15392,5,4,1535.53,0,Regular Customers
15393,16,2,231.86,0,Regular Customers
15394,10,4,2183.54,0,Regular Customers
15395,326,1,107.45,1,At Risk / Lost
15396,113,1,288.18,0,Regular Customers
15397,290,1,94.0,1,At Risk / Lost
15398,16,2,1345.53,0,Regular Customers
15399,1,3,815.77,0,Regular Customers
15400,92,5,716.2,0,Regular Customers
15402,149,2,626.77,1,At Risk / Lost
15405,189,1,349.1,1,At Risk / Lost
15406,31,2,510.71,0,Regular Customers
15407,34,4,1056.44,0,Regular Customers
15408,264,1,267.18,1,At Risk / Lost
15410,84,8,3450.84,0,Regular Customers
15411,26,4,1358.88,0,Regular Customers
15412,171,1,190.53,1,At Risk / Lost
15414,10,3,774.9000000000001,0,Regular Customers
15415,313,1,572.8100000000001,1,At Risk / Lost
15416,65,4,3984.32,0,Regular Customers
15417,85,1,508.8,0,Regular Customers
15419,25,1,135.86,0,Regular Customers
15421,59,4,950.36,0,Regular Customers
15422,323,2,97.7,1,At Risk / Lost
15423,38,1,43.5,0,Regular Customers
15424,254,2,383.34,1,At Risk / Lost
15426,19,5,1447.39,0,Regular Customers
15427,33,3,1483.14,0,Regular Customers
15428,15,1,93.78,0,Regular Customers
15429,27,2,397.35,0,Regular Customers
15432,23,1,171.19000000000003,0,Regular Customers
15433,214,2,533.3,1,At Risk / Lost
15434,8,5,1041.48,0,Regular Customers
15435,22,1,149.29,0,Regular Customers
15436,12,3,1122.53,0,Regular Customers
15437,262,1,200.16,1,At Risk / Lost
15438,131,1,156.57999999999998,0,Regular Customers
15440,55,3,383.68,0,Regular Customers
15442,249,1,594.0,1,At Risk / Lost
15443,2,7,3236.91,0,Regular Customers
15444,9,2,1418.26,0,Regular Customers
15445,264,1,113.5,1,At Risk / Lost
15447,331,1,155.17000000000002,1,At Risk / Lost
15448,313,1,494.64,1,At Risk / Lost
15449,26,3,974.52,0,Regular Customers
15450,30,1,429.84,0,Regular Customers
15452,30,3,538.73,0,Regular Customers
15453,2,7,1388.37,0,Regular Customers
15454,362,1,179.1,1,At Risk / Lost
15456,283,3,447.22,1,At Risk / Lost
15457,262,1,237.07,1,At Risk / Lost
15458,25,1,161.64,0,Regular Customers
15460,354,1,216.76,1,At Risk / Lost
15462,94,3,234.6,0,Regular Customers
15463,29,1,126.14,0,Regular Customers
15464,338,1,1048.85,1,At Risk / Lost
15465,20,18,7354.62,3,Loyal Customers
15466,85,1,334.53,0,Regular Customers
15467,9,3,524.88,0,Regular Customers
15468,51,2,467.51,0,Regular Customers
15469,50,2,538.55,0,Regular Customers
15471,2,1,469.48,0,Regular Customers
15472,113,1,371.56,0,Regular Customers
15473,14,7,1771.2,0,Regular Customers
15475,77,1,454.11,0,Regular Customers
15478,40,2,1441.42,0,Regular Customers
15480,116,1,905.5,0,Regular Customers
15482,16,12,11054.96,3,Loyal Customers
15483,161,4,233.81,1,At Risk / Lost
15484,1,4,3594.31,0,Regular Customers
15485,30,3,2575.0,0,Regular Customers
15488,93,1,91.32,0,Regular Customers
15489,23,3,1134.28,0,Regular Customers
15491,95,6,3100.09,0,Regular Customers
15492,28,2,659.46,0,Regular Customers
15493,33,5,2001.8,0,Regular Customers
15494,21,2,1299.23,0,Regular Customers
15497,18,2,1262.2,0,Regular Customers
15498,3,27,13316.4,3,Loyal Customers
15500,8,4,1131.56,0,Regular Customers
15502,16,12,10384.93,3,Loyal Customers
15503,363,1,147.09,1,At Risk / Lost
15504,81,1,52.83,0,Regular Customers
15505,53,5,3610.96,0,Regular Customers
15506,23,3,979.26,0,Regular Customers
15507,172,1,492.36,1,At Risk / Lost
15508,189,6,1000.27,1,At Risk / Lost
15510,331,1,250.0,1,At Risk / Lost
15511,12,5,909.23,0,Regular Customers
15512,156,2,121.0,1,At Risk / Lost
15513,33,19,14758.22,3,Loyal Customers
15514,12,11,4139.46,0,Regular Customers
15516,45,3,62.43,0,Regular Customers
15517,233,1,267.03,1,At Risk / Lost
15518,64,8,1942.45,0,Regular Customers
15520,2,1,343.5,0,Regular Customers
15521,40,8,3000.2,0,Regular Customers
15522,33,2,398.84,0,Regular Customers
15523,84,1,412.0100000000001,0,Regular Customers
15524,25,1,440.0,0,Regular Customers
15525,2,3,825.92,0,Regular Customers
15526,33,2,148.44,0,Regular Customers
15527,19,8,2429.78,0,Regular Customers
15528,254,1,229.33,1,At Risk / Lost
15529,23,11,3995.23,0,Regular Customers
15530,22,4,1502.35,0,Regular Customers
15531,8,2,2007.44,0,Regular Customers
15532,25,4,1580.93,0,Regular Customers
15533,19,3,807.57,0,Regular Customers
15535,173,4,536.4,1,At Risk / Lost
15537,163,1,110.92,1,At Risk / Lost
15539,7,1,538.46,0,Regular Customers
15540,11,1,213.3,0,Regular Customers
15541,114,1,85.13000000000001,0,Regular Customers
15543,288,1,127.86,1,At Risk / Lost
15544,9,9,3546.71,0,Regular Customers
15545,54,2,292.72,0,Regular Customers
15547,7,14,4954.84,3,Loyal Customers
15549,77,3,1693.26,0,Regular Customers
15550,4,4,575.63,0,Regular Customers
15551,37,1,436.06,0,Regular Customers
15552,217,1,90.12,1,At Risk / Lost
15553,60,1,437.23,0,Regular Customers
15554,278,1,217.2,1,At Risk / Lost
15555,12,16,4805.17,3,Loyal Customers
15556,24,1,279.77,0,Regular Customers
15557,29,1,473.65,0,Regular Customers
15561,12,4,800.5899999999999,0,Regular Customers
15562,352,1,134.55,1,At Risk / Lost
15563,22,4,1400.44,0,Regular Customers
15565,50,2,173.16000000000005,0,Regular Customers
15567,19,1,186.01,0,Regular Customers
15568,3,3,758.29,0,Regular Customers
15569,104,5,1375.71,0,Regular Customers
15570,7,12,4165.52,0,Regular Customers
15571,12,4,650.4300000000001,0,Regular Customers
15572,5,7,2552.86,0,Regular Customers
15573,32,2,607.45,0,Regular Customers
15574,178,4,702.25,1,At Risk / Lost
15576,38,1,940.67,0,Regular Customers
15577,151,3,258.88,1,At Risk / Lost
15578,162,1,127.1,1,At Risk / Lost
15579,69,2,348.6,0,Regular Customers
15581,121,13,3679.97,0,Regular Customers
15582,25,3,682.9100000000001,0,Regular Customers
15584,24,4,725.11,0,Regular Customers
15585,177,1,455.3,1,At Risk / Lost
15587,50,4,913.68,0,Regular Customers
15589,256,3,478.53,1,At Risk / Lost
15592,47,1,388.58,0,Regular Customers
15593,71,1,199.8,0,Regular Customers
15594,16,5,1771.78,0,Regular Customers
15596,101,5,1406.59,0,Regular Customers
15597,35,1,324.57,0,Regular Customers
15598,53,1,240.68,0,Regular Customers
15599,27,2,761.74,0,Regular Customers
15601,11,14,6776.56,3,Loyal Customers
15602,8,9,1297.87,0,Regular Customers
15603,79,1,48.48,0,Regular Customers
15604,52,1,216.39,0,Regular Customers
15605,36,5,1198.23,0,Regular Customers
15606,61,9,2920.16,0,Regular Customers
15607,337,1,104.76,1,At Risk / Lost
15608,28,4,1093.68,0,Regular Customers
15609,184,1,298.48,1,At Risk / Lost
15610,52,1,112.46,0,Regular Customers
15611,10,13,1591.45,0,Regular Customers
15612,36,2,195.15,0,Regular Customers
15615,10,23,10399.74,3,Loyal Customers
15618,33,4,776.851,0,Regular Customers
15619,11,1,336.4,0,Regular Customers
15620,57,3,1553.18,0,Regular Customers
15621,4,4,1293.03,0,Regular Customers
15622,43,9,3709.56,0,Regular Customers
15623,141,1,301.03000000000003,0,Regular Customers
15624,117,4,588.13,0,Regular Customers
15625,104,4,1534.26,0,Regular Customers
15626,75,2,675.8,0,Regular Customers
15628,5,9,2870.24,0,Regular Customers
15630,45,2,1186.35,0,Regular Customers
15632,16,8,3285.31,0,Regular Customers
15634,17,1,243.55,0,Regular Customers
15636,90,2,724.76,0,Regular Customers
15637,53,1,223.36,0,Regular Customers
15639,134,1,425.32,0,Regular Customers
15640,4,15,12515.66,3,Loyal Customers
15641,105,4,1887.2,0,Regular Customers
15643,192,3,664.0,1,At Risk / Lost
15644,166,4,813.0,1,At Risk / Lost
15645,19,1,612.01,0,Regular Customers
15646,158,3,447.64,1,At Risk / Lost
15648,204,2,657.35,1,At Risk / Lost
15649,336,2,816.0,1,At Risk / Lost
15651,37,3,646.3,0,Regular Customers
15652,91,1,337.74,0,Regular Customers
15653,93,2,877.44,0,Regular Customers
15654,9,2,922.53,0,Regular Customers
15655,243,1,560.6700000000001,1,At Risk / Lost
15656,45,4,748.5,0,Regular Customers
15657,23,1,30.0,0,Regular Customers
15658,190,5,1024.1,1,At Risk / Lost
15659,44,1,306.45,0,Regular Customers
15660,25,9,1600.86,0,Regular Customers
15661,317,2,309.8,1,At Risk / Lost
15663,106,1,138.14,0,Regular Customers
15664,51,1,386.43,0,Regular Customers
15665,168,2,2242.01,1,At Risk / Lost
15667,40,1,301.32000000000005,0,Regular Customers
15668,218,1,76.32000000000001,1,At Risk / Lost
15669,40,4,684.34,0,Regular Customers
15670,297,1,173.05,1,At Risk / Lost
15671,19,7,2657.13,0,Regular Customers
15673,88,4,2881.02,0,Regular Customers
15674,73,5,2446.6,0,Regular Customers
15675,81,3,323.69,0,Regular Customers
15676,19,3,3435.76,0,Regular Customers
15677,49,1,657.23,0,Regular Customers
15678,53,1,352.7,0,Regular Customers
15679,24,4,781.28,0,Regular Customers
15680,9,3,1333.68,0,Regular Customers
15681,25,5,1426.16,0,Regular Customers
15683,117,1,193.75,0,Regular Customers
15687,9,9,2993.1,0,Regular Customers
15689,120,2,254.1,0,Regular Customers
15690,4,2,239.76,0,Regular Customers
15691,252,1,136.8,1,At Risk / Lost
15692,28,1,191.04,0,Regular Customers
15694,1,14,6479.4,3,Loyal Customers
15695,267,2,409.98,1,At Risk / Lost
15696,33,8,2736.46,0,Regular Customers
15699,18,1,309.65,0,Regular Customers
15700,172,2,696.68,1,At Risk / Lost
15701,2,4,1542.14,0,Regular Customers
15703,265,1,211.5,1,At Risk / Lost
15704,140,4,2293.62,0,Regular Customers
15705,201,1,143.1,1,At Risk / Lost
15706,64,4,1060.56,0,Regular Customers
15707,35,4,945.58,0,Regular Customers
15708,41,7,3364.24,0,Regular Customers
15709,284,1,133.25,1,At Risk / Lost
15712,9,5,1072.36,0,Regular Customers
15713,143,2,356.7,0,Regular Customers
15714,12,2,330.88,0,Regular Customers
15716,146,4,1118.81,0,Regular Customers
15717,234,1,150.3,1,At Risk / Lost
15719,33,13,5045.61,0,Regular Customers
15720,24,1,598.73,0,Regular Customers
15721,12,1,507.08,0,Regular Customers
15722,36,5,2222.56,0,Regular Customers
15723,365,1,203.1,1,At Risk / Lost
15724,201,2,218.25,1,At Risk / Lost
15725,15,1,415.25,0,Regular Customers
15727,17,7,5178.96,0,Regular Customers
15729,213,1,85.0,1,At Risk / Lost
15730,66,3,1120.88,0,Regular Customers
15732,212,2,294.12,1,At Risk / Lost
15733,283,1,162.3,1,At Risk / Lost
15734,115,2,1339.45,0,Regular Customers
15737,15,8,1205.12,0,Regular Customers
15738,19,16,4812.42,3,Loyal Customers
15739,66,1,449.12,0,Regular Customers
15740,49,1,154.88,0,Regular Customers
15743,16,4,784.46,0,Regular Customers
15744,78,1,34.8,0,Regular Customers
15745,19,4,1094.59,0,Regular Customers
15746,134,1,196.88,0,Regular Customers
15747,13,3,974.04,0,Regular Customers
15748,40,1,149.31,0,Regular Customers
15749,235,3,44534.3,3,Loyal Customers
15750,3,8,2465.48,0,Regular Customers
15752,40,7,2637.38,0,Regular Customers
15753,305,1,79.2,1,At Risk / Lost
15754,51,3,458.57,0,Regular Customers
15755,10,6,2364.25,0,Regular Customers
15756,61,4,532.96,0,Regular Customers
15757,66,2,714.42,0,Regular Customers
15758,25,1,205.25,0,Regular Customers
15759,218,3,253.04,1,At Risk / Lost
15762,65,2,583.75,0,Regular Customers
15763,32,2,1086.92,0,Regular Customers
15764,88,6,3279.9700000000003,0,Regular Customers
15766,64,1,315.06,0,Regular Customers
15768,116,3,621.83,0,Regular Customers
15769,7,26,56252.72,3,Loyal Customers
15773,6,1,635.6800000000001,0,Regular Customers
15774,69,1,270.8,0,Regular Customers
15775,245,1,104.9,1,At Risk / Lost
15776,133,1,241.62,0,Regular Customers
15777,241,4,1047.11,1,At Risk / Lost
15780,184,3,475.28,1,At Risk / Lost
15781,25,3,345.46000000000004,0,Regular Customers
15782,10,3,2614.74,0,Regular Customers
15783,11,1,246.3,0,Regular Customers
15785,33,5,2328.9700000000003,0,Regular Customers
15786,46,3,4932.2,0,Regular Customers
15787,26,3,948.05,0,Regular Customers
15789,358,1,351.3,1,At Risk / Lost
15790,10,1,220.85,0,Regular Customers
15791,44,2,1612.69,0,Regular Customers
15793,15,3,965.61,0,Regular Customers
15795,150,1,610.01,1,At Risk / Lost
15796,1,8,2711.56,0,Regular Customers
15797,113,4,2207.4,0,Regular Customers
15799,76,3,884.14,0,Regular Customers
15800,107,2,699.08,0,Regular Customers
15801,46,3,1063.95,0,Regular Customers
15802,143,1,451.42,1,At Risk / Lost
15803,51,1,415.8200000000001,0,Regular Customers
15804,1,13,4206.39,0,Regular Customers
15805,23,17,5528.4800000000005,3,Loyal Customers
15806,46,3,784.58,0,Regular Customers
15807,50,3,903.9,0,Regular Customers
15808,306,4,3734.97,1,At Risk / Lost
15809,36,5,515.77,0,Regular Customers
15810,79,4,1391.98,0,Regular Customers
15811,22,6,2218.62,0,Regular Customers
15812,107,5,1801.14,0,Regular Customers
15813,208,2,1303.91,1,At Risk / Lost
15814,17,4,1945.33,0,Regular Customers
15815,64,5,2100.6,0,Regular Customers
15819,49,4,1905.45,0,Regular Customers
15820,320,1,206.98,1,At Risk / Lost
15821,44,2,570.96,0,Regular Customers
15822,3,2,885.47,0,Regular Customers
15823,372,1,15.0,1,At Risk / Lost
15825,172,1,532.94,1,At Risk / Lost
15826,56,3,1654.31,0,Regular Customers
15827,73,14,1836.09,0,Regular Customers
15829,99,2,636.14,0,Regular Customers
15830,38,1,576.0,0,Regular Customers
15831,58,3,801.76,0,Regular Customers
15832,254,1,836.79,1,At Risk / Lost
15834,70,4,2233.75,0,Regular Customers
15835,44,4,954.09,0,Regular Customers
15836,50,1,137.37,0,Regular Customers
15837,65,1,391.98,0,Regular Customers
15838,11,19,33643.08,3,Loyal Customers
15839,33,3,1048.49,0,Regular Customers
15840,59,2,355.56,0,Regular Customers
15841,73,4,1224.06,0,Regular Customers
15843,304,1,118.95,1,At Risk / Lost
15844,46,1,130.73999999999998,0,Regular Customers
15845,18,8,3711.77,0,Regular Customers
15847,38,2,389.27,0,Regular Customers
15850,19,2,238.85,0,Regular Customers
15852,187,2,160.71,1,At Risk / Lost
15853,52,1,110.8,0,Regular Customers
15854,4,12,2974.65,0,Regular Customers
15855,137,5,712.24,0,Regular Customers
15856,4,27,16387.57,3,Loyal Customers
15857,19,1,297.0,0,Regular Customers
15858,16,5,1438.85,0,Regular Customers
15860,41,8,977.21,0,Regular Customers
15861,12,8,3165.36,0,Regular Customers
15862,8,4,832.88,0,Regular Customers
15863,26,2,68.84,0,Regular Customers
15864,22,6,1936.32,0,Regular Customers
15865,41,3,895.13,0,Regular Customers
15866,101,1,230.53,0,Regular Customers
15867,5,15,3812.64,3,Loyal Customers
15869,277,2,149.64,1,At Risk / Lost
15870,33,1,354.09000000000003,0,Regular Customers
15872,15,2,360.93,0,Regular Customers
15874,64,7,4405.88,0,Regular Customers
15877,2,2,493.28,0,Regular Customers
15880,369,1,343.28,1,At Risk / Lost
15881,312,5,501.39,1,At Risk / Lost
15882,199,4,516.36,1,At Risk / Lost
15883,2,2,396.48,0,Regular Customers
15885,93,3,379.35,0,Regular Customers
15886,60,1,181.09,0,Regular Customers
15888,81,1,168.31,0,Regular Customers
15889,157,2,446.87,1,At Risk / Lost
15891,227,1,524.52,1,At Risk / Lost
15894,253,2,263.55,1,At Risk / Lost
15895,150,1,179.17,1,At Risk / Lost
15897,194,2,222.05,1,At Risk / Lost
15898,1,5,1388.88,0,Regular Customers
15899,369,1,56.25,1,At Risk / Lost
15900,24,1,351.11,0,Regular Customers
15901,17,3,363.88,0,Regular Customers
15903,10,7,5126.76,0,Regular Customers
15904,8,1,164.68,0,Regular Customers
15906,20,7,1567.69,0,Regular Customers
15907,4,3,967.45,0,Regular Customers
15909,174,1,191.94,1,At Risk / Lost
15910,1,8,1232.18,0,Regular Customers
15912,178,2,264.62,1,At Risk / Lost
15916,16,8,1528.09,0,Regular Customers
15917,248,1,123.1,1,At Risk / Lost
15918,191,2,334.23,1,At Risk / Lost
15919,20,2,639.89,0,Regular Customers
15920,154,4,167.5,1,At Risk / Lost
15921,173,1,336.03000000000003,1,At Risk / Lost
15922,373,1,369.5,1,At Risk / Lost
15923,373,1,127.08,1,At Risk / Lost
15925,194,1,207.15,1,At Risk / Lost
15930,67,1,426.63,0,Regular Customers
15932,4,8,2495.87,0,Regular Customers
15933,21,3,1107.46,0,Regular Customers
15935,239,2,416.86,1,At Risk / Lost
15937,64,1,145.35000000000002,0,Regular Customers
15938,112,5,404.58,0,Regular Customers
15939,90,15,6115.01,3,Loyal Customers
