ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-01-15,59931.81033549377,21529.139615056778,68017.78260971193,59339.345166370505,60548.738024103615,-14924.628285702607,-14924.628285702607,-14924.628285702607,-14924.628285702607,-14924.628285702607,-14924.628285702607,0.0,0.0,0.0,45007.18204979116
2012-01-16,60126.70294414712,35055.795545720146,79926.85059220664,59505.932423157166,60760.30823774914,-2002.8833339143407,-2002.8833339143407,-2002.8833339143407,-2002.8833339143407,-2002.8833339143407,-2002.8833339143407,0.0,0.0,0.0,58123.81961023278
2012-01-17,60321.595552800456,39369.75376958844,84927.75354534484,59671.597655723854,60982.18431545239,1972.9709727121235,1972.9709727121235,1972.9709727121235,1972.9709727121235,1972.9709727121235,1972.9709727121235,0.0,0.0,0.0,62294.56652551258
2012-01-18,60516.48816145382,37185.87788223153,82213.44777239699,59828.00772002612,61213.29032104337,-755.7533500108336,-755.7533500108336,-755.7533500108336,-755.7533500108336,-755.7533500108336,-755.7533500108336,0.0,0.0,0.0,59760.734811442984
2012-01-19,60711.380770107164,45308.31013407837,88644.57496345714,59993.18918558853,61431.266470738075,6543.299796554063,6543.299796554063,6543.299796554063,6543.299796554063,6543.299796554063,6543.299796554063,0.0,0.0,0.0,67254.68056666122
2012-01-20,60906.2733787605,36423.02909495711,83132.32833821599,60164.25347586425,61660.60454658118,-1481.1376453467353,-1481.1376453467353,-1481.1376453467353,-1481.1376453467353,-1481.1376453467353,-1481.1376453467353,0.0,0.0,0.0,59425.135733413765
2012-01-21,61101.16598741384,50490.98919622514,95171.86370587019,60342.88634972267,61887.537092657265,10648.131845728782,10648.131845728782,10648.131845728782,10648.131845728782,10648.131845728782,10648.131845728782,0.0,0.0,0.0,71749.29783314263
2012-01-22,61296.05859606721,24968.907859587154,68311.39014116682,60509.32639857834,62119.336997625505,-14924.628285700262,-14924.628285700262,-14924.628285700262,-14924.628285700262,-14924.628285700262,-14924.628285700262,0.0,0.0,0.0,46371.43031036695
2012-01-23,61490.95120472055,36515.75730837122,82729.0570350604,60692.54574834055,62341.64447191509,-2002.8833338689228,-2002.8833338689228,-2002.8833338689228,-2002.8833338689228,-2002.8833338689228,-2002.8833338689228,0.0,0.0,0.0,59488.06787085163
2012-01-24,61685.84381337389,40051.55084348116,86325.57730675308,60854.626436242186,62563.91793875125,1972.9709726707188,1972.9709726707188,1972.9709726707188,1972.9709726707188,1972.9709726707188,1972.9709726707188,0.0,0.0,0.0,63658.814786044604
2012-01-25,61880.736422027236,37835.9008199317,84138.47530622088,61029.500147045605,62786.19140558741,-755.7533500179657,-755.7533500179657,-755.7533500179657,-755.7533500179657,-755.7533500179657,-755.7533500179657,0.0,0.0,0.0,61124.98307200927
2012-01-26,62075.6290306806,46791.15199268734,89720.3706191304,61204.50366460692,63010.68330739061,6543.299796565939,6543.299796565939,6543.299796565939,6543.299796565939,6543.299796565939,6543.299796565939,0.0,0.0,0.0,68618.92882724653
2012-01-27,62270.521639333936,39661.12199295875,83886.05518612792,61379.94834506974,63256.560087660975,-1481.1376453483074,-1481.1376453483074,-1481.1376453483074,-1481.1376453483074,-1481.1376453483074,-1481.1376453483074,0.0,0.0,0.0,60789.383993985626
2012-01-28,62465.41424798728,50482.19160487774,96364.45999691893,61530.12348577975,63490.66438254715,10648.13184572673,10648.13184572673,10648.13184572673,10648.13184572673,10648.13184572673,10648.13184572673,0.0,0.0,0.0,73113.54609371402
2012-01-29,62660.30685664062,24608.708534535483,70345.45727397208,61685.84906587269,63709.71598350622,-14924.62828572973,-14924.62828572973,-14924.62828572973,-14924.62828572973,-14924.62828572973,-14924.62828572973,0.0,0.0,0.0,47735.678570910895
2012-01-30,62855.19946529397,39415.344307407744,82879.98243408698,61849.31113032441,63929.46288604187,-2002.8833338921854,-2002.8833338921854,-2002.8833338921854,-2002.8833338921854,-2002.8833338921854,-2002.8833338921854,0.0,0.0,0.0,60852.316131401785
2012-01-31,63050.09207394733,42179.693387161096,88034.03169589031,62016.797720234055,64148.50191695118,1972.9709726775766,1972.9709726775766,1972.9709726775766,1972.9709726775766,1972.9709726775766,1972.9709726775766,0.0,0.0,0.0,65023.063046624906
2012-02-01,63244.98468260067,41271.38331856963,86453.66415849648,62180.351014019085,64397.74943105675,-755.753350033595,-755.753350033595,-755.753350033595,-755.753350033595,-755.753350033595,-755.753350033595,0.0,0.0,0.0,62489.23133256708
2012-02-02,63439.877291254015,46237.37450945921,92274.49897273908,62332.67914674289,64632.70292854157,6543.299796577817,6543.299796577817,6543.299796577817,6543.299796577817,6543.299796577817,6543.299796577817,0.0,0.0,0.0,69983.17708783183
2012-02-03,63634.769899907355,39254.60414519282,85090.81993119599,62500.12010264896,64851.34440216772,-1481.1376453312087,-1481.1376453312087,-1481.1376453312087,-1481.1376453312087,-1481.1376453312087,-1481.1376453312087,0.0,0.0,0.0,62153.63225457614
2012-02-04,63829.662508560716,51737.547620247264,96284.92150625518,62671.73092240553,65065.93544634922,10648.131845738548,10648.131845738548,10648.131845738548,10648.131845738548,10648.131845738548,10648.131845738548,0.0,0.0,0.0,74477.79435429926
2012-02-05,64024.555117214055,26767.24755357511,71608.19420319585,62838.10984451186,65290.05776578251,-14924.628285713901,-14924.628285713901,-14924.628285713901,-14924.628285713901,-14924.628285713901,-14924.628285713901,0.0,0.0,0.0,49099.926831500154
2012-02-06,64219.4477258674,40189.2130909385,84483.47609426419,62998.47248312175,65508.82479076277,-2002.8833338968077,-2002.8833338968077,-2002.8833338968077,-2002.8833338968077,-2002.8833338968077,-2002.8833338968077,0.0,0.0,0.0,62216.56439197059
2012-02-07,64414.34033452074,43418.11019447904,90232.2036372934,63166.79576013425,65743.23790165455,1972.9709727427849,1972.9709727427849,1972.9709727427849,1972.9709727427849,1972.9709727427849,1972.9709727427849,0.0,0.0,0.0,66387.31130726353
2012-02-08,64609.2329431741,40413.51559994185,87137.7979196672,63332.02808227845,65978.52251369694,-755.7533499941218,-755.7533499941218,-755.7533499941218,-755.7533499941218,-755.7533499941218,-755.7533499941218,0.0,0.0,0.0,63853.47959317998
2012-02-09,64804.12555182745,48792.58328116749,93944.84239031129,63489.90024212167,66212.82339433886,6543.29979654875,6543.29979654875,6543.29979654875,6543.29979654875,6543.29979654875,6543.29979654875,0.0,0.0,0.0,71347.4253483762
2012-02-10,64999.018160480766,39860.91547194317,87236.3750287305,63652.33065808443,66435.51937666268,-1481.1376453401551,-1481.1376453401551,-1481.1376453401551,-1481.1376453401551,-1481.1376453401551,-1481.1376453401551,0.0,0.0,0.0,63517.88051514061
2012-02-11,65193.910769134134,54123.10736828375,97152.08298246724,63813.11210462796,66657.72070246376,10648.131845729202,10648.131845729202,10648.131845729202,10648.131845729202,10648.131845729202,10648.131845729202,0.0,0.0,0.0,75842.04261486334
2012-02-12,65388.80337778747,26455.754218169506,72077.70921741093,63978.48775619701,66896.08846450984,-14924.628285711557,-14924.628285711557,-14924.628285711557,-14924.628285711557,-14924.628285711557,-14924.628285711557,0.0,0.0,0.0,50464.175092075915
2012-02-13,65583.69598644081,42047.69719551451,85337.0139620408,64143.49380211346,67121.93216427337,-2002.8833339014275,-2002.8833339014275,-2002.8833339014275,-2002.8833339014275,-2002.8833339014275,-2002.8833339014275,0.0,0.0,0.0,63580.81265253938
2012-02-14,65778.58859509416,44946.191877531426,89913.10527219033,64308.684521998526,67350.93338144924,1972.9709727013815,1972.9709727013815,1972.9709727013815,1972.9709727013815,1972.9709727013815,1972.9709727013815,0.0,0.0,0.0,67751.55956779554
2012-02-15,65973.48120374752,41682.99239868982,86256.75357178487,64473.95824614262,67594.07197078616,-755.7533500012538,-755.7533500012538,-755.7533500012538,-755.7533500012538,-755.7533500012538,-755.7533500012538,0.0,0.0,0.0,65217.72785374627
2012-02-16,66168.37381240087,49411.316546919035,95895.38896571325,64656.991314097,67830.2515096893,6543.299796553587,6543.299796553587,6543.299796553587,6543.299796553587,6543.299796553587,6543.299796553587,0.0,0.0,0.0,72711.67360895446
2012-02-17,66363.2664210542,42281.278287015484,88050.65683225912,64818.00195410201,68051.93776068497,-1481.13764534173,-1481.13764534173,-1481.13764534173,-1481.13764534173,-1481.13764534173,-1481.13764534173,0.0,0.0,0.0,64882.12877571247
2012-02-18,66558.15902970755,54863.47636227051,100684.24861047945,64990.09308166893,68261.9422460367,10648.131845719856,10648.131845719856,10648.131845719856,10648.131845719856,10648.131845719856,10648.131845719856,0.0,0.0,0.0,77206.2908754274
2012-02-19,66753.0516383609,29875.150770878932,74938.10996528396,65157.42774423313,68501.9113591564,-14924.628285741026,-14924.628285741026,-14924.628285741026,-14924.628285741026,-14924.628285741026,-14924.628285741026,0.0,0.0,0.0,51828.42335261988
2012-02-20,66947.94424701425,43199.55590392844,87162.95597186421,65316.38844734584,68736.62282350929,-2002.8833338560096,-2002.8833338560096,-2002.8833338560096,-2002.8833338560096,-2002.8833338560096,-2002.8833338560096,0.0,0.0,0.0,64945.060913158246
2012-02-21,67142.8368556676,47414.75521229987,92037.98612586029,65465.04184980748,68941.44578261199,1972.9709727082407,1972.9709727082407,1972.9709727082407,1972.9709727082407,1972.9709727082407,1972.9709727082407,0.0,0.0,0.0,69115.80782837584
2012-02-22,67337.72946432093,43126.09635641226,89515.72029775498,65628.53693495542,69146.26874171468,-755.7533500168828,-755.7533500168828,-755.7533500168828,-755.7533500168828,-755.7533500168828,-755.7533500168828,0.0,0.0,0.0,66581.97611430405
2012-02-23,67532.62207297429,51949.89394701241,97969.62504247275,65788.23012548522,69370.14106407815,6543.299796565462,6543.299796565462,6543.299796565462,6543.299796565462,6543.299796565462,6543.299796565462,0.0,0.0,0.0,74075.92186953976
2012-02-24,67727.51468162764,43534.497101345296,88476.48502181254,65951.77812836228,69604.36386424882,-1481.1376453506753,-1481.1376453506753,-1481.1376453506753,-1481.1376453506753,-1481.1376453506753,-1481.1376453506753,0.0,0.0,0.0,66246.37703627696
2012-02-25,67922.40729028099,55765.429003249046,101611.26892787335,66106.41212610445,69838.58666441949,10648.131845717804,10648.131845717804,10648.131845717804,10648.131845717804,10648.131845717804,10648.131845717804,0.0,0.0,0.0,78570.53913599878
2012-02-26,68117.29989893432,31482.605952044214,74521.52952873678,66259.65902444563,70075.33480083627,-14924.628285725197,-14924.628285725197,-14924.628285725197,-14924.628285725197,-14924.628285725197,-14924.628285725197,0.0,0.0,0.0,53192.671613209124
2012-02-27,68312.1925075877,44689.61064754701,90156.0276355491,66418.6110942467,70316.84335552895,-2002.8833338792726,-2002.8833338792726,-2002.8833338792726,-2002.8833338792726,-2002.8833338792726,-2002.8833338792726,0.0,0.0,0.0,66309.30917370842
2012-02-28,68507.08511624103,46963.26281633035,94703.83756665724,66585.89259359245,70574.43239734761,1972.9709727251854,1972.9709727251854,1972.9709727251854,1972.9709727251854,1972.9709727251854,1972.9709727251854,0.0,0.0,0.0,70480.05608896622
2012-02-29,68701.97772489437,44157.520019775446,90379.17993912775,66745.39964931058,70812.36949508017,-755.7533500325121,-755.7533500325121,-755.7533500325121,-755.7533500325121,-755.7533500325121,-755.7533500325121,0.0,0.0,0.0,67946.22437486186
2012-03-01,68896.87033354772,51326.36350074498,97915.43016958868,66901.45338027904,71059.97237857549,6543.2997965363975,6543.2997965363975,6543.2997965363975,6543.2997965363975,6543.2997965363975,6543.2997965363975,0.0,0.0,0.0,75440.17013008412
2012-03-02,69091.76294220108,44317.567229727276,88928.66161913119,67059.03466851234,71288.79500076312,-1481.1376453596217,-1481.1376453596217,-1481.1376453596217,-1481.1376453596217,-1481.1376453596217,-1481.1376453596217,0.0,0.0,0.0,67610.62529684146
2012-03-03,69286.65555085441,57358.11701654849,102708.88462644118,67217.00971711549,71517.12899013892,10648.131845729622,10648.131845729622,10648.131845729622,10648.131845729622,10648.131845729622,10648.131845729622,0.0,0.0,0.0,79934.78739658403
2012-03-04,69481.54815950776,31957.026250889972,77650.94620025302,67378.67583533164,71749.36049241503,-14924.628285722849,-14924.628285722849,-14924.628285722849,-14924.628285722849,-14924.628285722849,-14924.628285722849,0.0,0.0,0.0,54556.91987378491
2012-03-05,69676.4407681611,44836.20404312849,90423.12731576723,67550.88264098282,71972.51694664035,-2002.883333883893,-2002.883333883893,-2002.883333883893,-2002.883333883893,-2002.883333883893,-2002.883333883893,0.0,0.0,0.0,67673.55743427722
2012-03-06,69871.33337681447,49733.88711115928,93974.31681912736,67714.683171868,72210.4090388917,1972.9709726837823,1972.9709726837823,1972.9709726837823,1972.9709726837823,1972.9709726837823,1972.9709726837823,0.0,0.0,0.0,71844.30434949824
2012-03-07,70066.22598546781,46464.88975976745,94238.28185993154,67862.5499978527,72453.01513038728,-755.7533499930396,-755.7533499930396,-755.7533499930396,-755.7533499930396,-755.7533499930396,-755.7533499930396,0.0,0.0,0.0,69310.47263547477
2012-03-08,70261.11859412114,53336.151863762476,99840.95992362201,67998.46065942821,72695.62122188286,6543.299796541235,6543.299796541235,6543.299796541235,6543.299796541235,6543.299796541235,6543.299796541235,0.0,0.0,0.0,76804.41839066238
